message_id,text,message_type,platform,job_type,contains_link,contains_email,has_payment_request,asks_personal_info,scam_type,label
22388,You can apply through our verified company careers page.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
38185,Get paid daily for reviewing products online.,Email,LinkedIn,Casual,0,0,0,0,Phishing,1
4938,Earn $1037/day by completing simple tasks from home.,SMS,Gmail,Remote,0,0,0,0,Task-Based Scam,1
20008,Earn money from home using your phone.,SMS,WhatsApp,Full-time,0,0,0,0,Phishing,1
3158,Pay $1753 onboarding fee to secure your job immediately.,Email,Gmail,Casual,0,0,1,0,Fake Job,1
20651,"Start earning instantly, no experience required.",Email,WhatsApp,Casual,0,0,0,0,Advance Fee,1
9158,We only hire through official recruitment channels.,Email,Gmail,Remote,0,0,0,0,Legitimate,0
31973,"Quick job offer, pay small fee and start earning immediately.",Email,SMS,Full-time,0,0,1,0,Task-Based Scam,1
463,"Exclusive opportunity, limited positions, act now.",SMS,Telegram,Part-time,0,0,0,0,Advance Fee,1
615,"Work anytime, earn daily income.",SMS,SMS,Full-time,0,0,0,0,Advance Fee,1
6380,Please log in to our official portal to track your application.,SMS,Gmail,Remote,0,0,0,0,Legitimate,0
20213,Kindly wait for confirmation from our HR team.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
8181,Please submit your portfolio through our official website.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
17719,We would like to invite you for a formal interview.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
16574,Our recruitment process does not require payments.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
2716,"Only 5 positions left, secure your job now.",Email,WhatsApp,Full-time,0,0,0,0,Phishing,1
36736,Join now and start earning immediately.,SMS,WhatsApp,Remote,0,0,0,0,Phishing,1
26220,Earn $1750/day by completing simple tasks from home.,Email,WhatsApp,Part-time,0,0,0,0,Advance Fee,1
15240,"Start earning instantly, no experience required.",Email,Gmail,Part-time,0,0,0,0,Advance Fee,1
30022,Your application has been successfully received.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
5178,"Quick approval job, no background check required.",SMS,SMS,Part-time,0,0,0,0,Fake Job,1
49407,"Quick approval job, no background check required.",SMS,Telegram,Full-time,0,0,0,0,Advance Fee,1
42771,Earn weekly income with flexible hours.,Email,LinkedIn,Full-time,0,0,0,0,Fake Job,1
22706,"Work from home and earn fast cash, no experience needed.",Email,LinkedIn,Full-time,0,0,0,0,Advance Fee,1
44277,Please submit your portfolio through our official website.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
40157,We appreciate your patience during the hiring process.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
25783,Pay $80 fee to unlock premium job access and start earning instantly.,Email,Telegram,Casual,0,0,1,0,Advance Fee,1
21045,Pay onboarding fee and get instant access to job dashboard.,SMS,Gmail,Part-time,0,0,1,0,Task-Based Scam,1
40537,Limited slots available! Register now and earn up to $1000 weekly.,SMS,Gmail,Part-time,0,0,0,0,Phishing,1
23474,Your application is under review.,Email,Telegram,Full-time,0,0,0,0,Legitimate,0
6221,Our HR team will reach out if shortlisted.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
13386,We received your application. Please attend interview at our Melbourne office.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
47930,"Quick approval job, no background check required.",Email,SMS,Part-time,0,0,0,0,Fake Job,1
28129,"Remote job available, apply now before closing.",Email,Gmail,Full-time,0,0,0,0,Fake Job,1
7037,"Earn $450/day reviewing apps from home, no skills needed, start today.",SMS,Gmail,Remote,0,0,0,0,Fake Job,1
15474,Our HR team will reach out if shortlisted.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
10570,Please submit your portfolio through our official website.,Email,LinkedIn,Full-time,0,0,0,0,Legitimate,0
15511,Thank you for applying. We will review your application and contact you.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
43507,Interview scheduled for next week. No payment required.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
45597,We received your application. Please attend interview at our Melbourne office.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
6358,Pay onboarding fee and get instant access to job dashboard.,SMS,Gmail,Full-time,0,0,1,0,Task-Based Scam,1
47530,"Exclusive opportunity, limited positions, act now.",SMS,WhatsApp,Remote,0,0,0,0,Phishing,1
6691,Get paid instantly after task completion.,Email,LinkedIn,Remote,0,0,0,0,Fake Job,1
10785,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,SMS,Full-time,0,0,0,1,Task-Based Scam,1
15881,Interview will be conducted via official company email.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
31898,Please submit your portfolio via our official company website.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
33798,Pay $1577 onboarding fee to secure your job immediately.,Email,WhatsApp,Part-time,0,0,1,0,Fake Job,1
41932,We will inform you about next steps soon.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
28350,Share your PayPal details to activate your payment account.,SMS,SMS,Remote,0,0,1,0,Fake Job,1
42256,Your resume has been shortlisted. We will contact you soon.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
1577,All communication will be via official domain emails.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
23122,We would like to invite you for a formal interview.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
15859,Earn $300 daily typing simple data online.,SMS,LinkedIn,Casual,0,0,0,0,Advance Fee,1
32335,Our recruitment process does not require payments.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
9947,Your application has been successfully received.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
36561,Thank you for applying. We will review your application and contact you.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
20039,Work from home and earn $1489/week. No experience required.,Email,LinkedIn,Part-time,0,0,0,0,Fake Job,1
20711,Earn passive income by completing easy tasks online.,Email,Telegram,Part-time,0,0,0,0,Phishing,1
21493,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,WhatsApp,Full-time,0,0,0,0,Task-Based Scam,1
17551,Your resume has been shortlisted. We will contact you soon.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
32728,"Work anytime, earn daily income.",Email,Telegram,Casual,0,0,0,0,Task-Based Scam,1
49736,Share your PayPal details to activate your payment account.,Email,LinkedIn,Part-time,0,0,1,0,Task-Based Scam,1
47370,Secure your job today with a small refundable deposit.,Email,SMS,Casual,0,0,0,0,Phishing,1
35685,Please submit your portfolio through our official website.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
5586,No fees are required at any stage of recruitment.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
14605,Our HR team will reach out if shortlisted.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
39094,Interview scheduled for next week. No payment required.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
31670,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,SMS,Part-time,0,0,0,1,Fake Job,1
1515,Earn weekly income with flexible hours.,SMS,Gmail,Remote,0,0,0,0,Phishing,1
35139,Pay onboarding fee and get instant access to job dashboard.,Email,Telegram,Casual,0,0,1,0,Fake Job,1
3432,"Start earning instantly, no experience required.",SMS,WhatsApp,Casual,0,0,0,0,Fake Job,1
20863,Please submit your portfolio through our official website.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
4239,"Easy job, no skills required.",Email,Gmail,Remote,0,0,0,0,Task-Based Scam,1
19773,Earn $300 daily typing simple data online.,SMS,SMS,Remote,0,0,0,0,Task-Based Scam,1
34158,"Work from home and earn fast cash, no experience needed.",SMS,WhatsApp,Full-time,0,0,0,0,Task-Based Scam,1
893,Our recruitment process does not require payments.,SMS,Gmail,Remote,0,0,0,0,Legitimate,0
39867,We received your application. Please attend interview at our Melbourne office.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
26426,"Only 5 positions left, secure your job now.",SMS,Gmail,Part-time,0,0,0,0,Task-Based Scam,1
5074,Your application has been successfully received.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
24900,Earn weekly income with flexible hours.,Email,Telegram,Remote,0,0,0,0,Fake Job,1
25791,Earn $1872/day by completing simple tasks from home.,Email,WhatsApp,Part-time,0,0,0,0,Phishing,1
15187,Please submit your portfolio via our official company website.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
2933,Interview will be conducted via official company email.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
32330,Our HR team will reach out if shortlisted.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
29265,Earn $1891/day by completing simple tasks from home.,SMS,WhatsApp,Casual,0,0,0,0,Fake Job,1
11970,"Work anytime, earn daily income.",SMS,SMS,Part-time,0,0,0,0,Fake Job,1
48999,Your interview is scheduled for next week at our office.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
28022,Earn $300 daily typing simple data online.,Email,WhatsApp,Casual,0,0,0,0,Phishing,1
1129,Kindly wait for confirmation from our HR team.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
731,"Remote job available, apply now before closing.",SMS,LinkedIn,Full-time,0,0,0,0,Fake Job,1
11110,Kindly wait for confirmation from our HR team.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
30329,Pay $80 fee to unlock premium job access and start earning instantly.,Email,Gmail,Casual,0,0,1,0,Fake Job,1
3084,"Congratulations, you are shortlisted. Provide bank details for salary setup.",Email,WhatsApp,Remote,0,0,0,1,Fake Job,1
7297,All communication will be via official domain emails.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
37356,Make money watching videos from home.,SMS,Telegram,Remote,0,0,0,0,Task-Based Scam,1
31926,Your application is under review.,SMS,Gmail,Remote,0,0,0,0,Legitimate,0
2795,Thank you for applying. We will review your application and contact you.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
25363,Kindly wait for confirmation from our HR team.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
7601,"Only 5 positions left, secure your job now.",SMS,Gmail,Full-time,0,0,0,0,Advance Fee,1
798,We received your application. Please attend interview at our Melbourne office.,SMS,Gmail,Remote,0,0,0,0,Legitimate,0
22616,Earn money from home using your phone.,Email,Telegram,Full-time,0,0,0,0,Fake Job,1
17118,Limited slots available! Register now and earn up to $1000 weekly.,SMS,LinkedIn,Casual,0,0,0,0,Task-Based Scam,1
43715,"Remote job available, apply now before closing.",SMS,LinkedIn,Full-time,0,0,0,0,Task-Based Scam,1
178,"Quick job offer, pay small fee and start earning immediately.",SMS,Gmail,Casual,0,0,1,0,Phishing,1
17558,Pay $1608 onboarding fee to secure your job immediately.,Email,Gmail,Casual,0,0,1,0,Advance Fee,1
13798,Interview will be conducted via official company email.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
42598,"Remote job available, apply now before closing.",Email,WhatsApp,Casual,0,0,0,0,Phishing,1
17174,We received your application. Please attend interview at our Melbourne office.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
32567,We would like to invite you for a formal interview.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
27777,"Work anytime, earn daily income.",SMS,SMS,Casual,0,0,0,0,Phishing,1
32966,No fees are required at any stage of recruitment.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
24648,Our recruitment process does not require payments.,Email,SMS,Remote,0,0,0,0,Legitimate,0
29769,Interview will be conducted via official company email.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
16932,"Quick approval job, no background check required.",Email,WhatsApp,Casual,0,0,0,0,Advance Fee,1
12940,Earn $300 daily typing simple data online.,Email,Gmail,Remote,0,0,0,0,Advance Fee,1
23849,Please submit your portfolio via our official company website.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
11772,All communication will be via official domain emails.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
38498,Congratulations! You are selected. Share your bank details now.,Email,LinkedIn,Full-time,0,0,0,1,Task-Based Scam,1
4616,Earn $300 daily typing simple data online.,SMS,WhatsApp,Casual,0,0,0,0,Advance Fee,1
15103,"Fast cash opportunity, limited offer.",Email,SMS,Part-time,0,0,0,0,Task-Based Scam,1
7533,Please log in to our official portal to track your application.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
66,"Immediate hiring! Earn $200 daily, simple online tasks, apply now.",SMS,SMS,Part-time,0,0,0,0,Task-Based Scam,1
49254,Interview will be conducted via official company email.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
37480,All communication will be via official domain emails.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
21598,"Work anytime, earn daily income.",Email,Gmail,Part-time,0,0,0,0,Fake Job,1
15689,"Urgent hiring, no interview required, click link to begin.",SMS,Gmail,Remote,0,0,0,0,Task-Based Scam,1
47361,"Start earning instantly, no experience required.",SMS,WhatsApp,Casual,0,0,0,0,Fake Job,1
5033,Earn weekly income with flexible hours.,SMS,WhatsApp,Remote,0,0,0,0,Phishing,1
39683,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,LinkedIn,Part-time,0,0,1,0,Advance Fee,1
35340,Send your ID and bank details to confirm your remote job.,Email,Telegram,Remote,0,0,0,1,Fake Job,1
48157,"Work anytime, earn daily income.",SMS,Gmail,Full-time,0,0,0,0,Fake Job,1
20225,Secure your job today with a small refundable deposit.,SMS,WhatsApp,Casual,0,0,0,0,Fake Job,1
17006,Share your PayPal details to activate your payment account.,SMS,WhatsApp,Casual,0,0,1,0,Fake Job,1
9873,"Work from home and earn fast cash, no experience needed.",Email,SMS,Remote,0,0,0,0,Fake Job,1
38990,Please attend the scheduled interview session.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
787,"Work from home and earn fast cash, no experience needed.",Email,SMS,Full-time,0,0,0,0,Fake Job,1
3332,Please attend the scheduled interview session.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
30966,Please attend the scheduled interview session.,Email,Telegram,Full-time,0,0,0,0,Legitimate,0
49556,Get paid instantly after task completion.,Email,Gmail,Casual,0,0,0,0,Advance Fee,1
6008,Limited offer! Earn money instantly. Click here http://taskrewardhub.com,SMS,Gmail,Full-time,1,0,0,0,Advance Fee,1
24162,Earn $300 daily typing simple data online.,Email,Gmail,Casual,0,0,0,0,Fake Job,1
8334,All communication will be via official domain emails.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
48617,Kindly wait for confirmation from our HR team.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
6297,"Fast cash opportunity, limited offer.",SMS,LinkedIn,Casual,0,0,0,0,Phishing,1
32264,We only hire through official recruitment channels.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
1191,You can apply through our verified company careers page.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
515,Your interview is scheduled for next week at our office.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
30734,You can apply through our verified company careers page.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
30024,"Fast cash opportunity, limited offer.",SMS,LinkedIn,Casual,0,0,0,0,Task-Based Scam,1
37244,All communication will be via official domain emails.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
27223,Your interview is scheduled for next week at our office.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
21435,Please submit your portfolio via our official company website.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
23283,Make money watching videos from home.,Email,LinkedIn,Remote,0,0,0,0,Phishing,1
43000,No fees are required at any stage of recruitment.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
1001,Our HR team will reach out if shortlisted.,SMS,Gmail,Remote,0,0,0,0,Legitimate,0
14622,Pay onboarding fee and get instant access to job dashboard.,SMS,Gmail,Full-time,0,0,1,0,Phishing,1
18982,Please submit your portfolio via our official company website.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
17898,Pay $1024 onboarding fee to secure your job immediately.,SMS,Gmail,Part-time,0,0,1,0,Phishing,1
6191,Your resume has been shortlisted. We will contact you soon.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
14175,Make money watching videos from home.,SMS,WhatsApp,Casual,0,0,0,0,Task-Based Scam,1
40005,Send your ID and bank details to confirm your remote job.,Email,SMS,Full-time,0,0,0,1,Fake Job,1
5753,Get paid daily for reviewing products online.,SMS,WhatsApp,Full-time,0,0,0,0,Advance Fee,1
34836,"Work from home and earn fast cash, no experience needed.",Email,Telegram,Casual,0,0,0,0,Advance Fee,1
40581,Earn passive income by completing easy tasks online.,Email,WhatsApp,Remote,0,0,0,0,Advance Fee,1
41004,"Work from home and earn fast cash, no experience needed.",Email,WhatsApp,Remote,0,0,0,0,Advance Fee,1
16252,Our HR team will reach out if shortlisted.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
24920,We appreciate your patience during the hiring process.,Email,SMS,Casual,0,0,0,0,Legitimate,0
15905,Please log in to our official portal to track your application.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
1462,Send your ID and bank details to confirm your remote job.,Email,LinkedIn,Casual,0,0,0,1,Task-Based Scam,1
24299,Interview scheduled for next week. No payment required.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
18255,Please log in to our official portal to track your application.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
37344,We are pleased to invite you for a formal interview process.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
42624,Pay $80 fee to unlock premium job access and start earning instantly.,Email,SMS,Full-time,0,0,1,0,Fake Job,1
27464,We are pleased to invite you for a formal interview process.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
47264,Limited offer! Earn money instantly. Click here http://remotework-au.net,SMS,SMS,Casual,1,0,0,0,Advance Fee,1
7349,Share your PayPal details to activate your payment account.,SMS,LinkedIn,Part-time,0,0,1,0,Task-Based Scam,1
4818,"Exclusive opportunity, limited positions, act now.",Email,Gmail,Casual,0,0,0,0,Phishing,1
220,We would like to invite you for a formal interview.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
26337,Please submit your portfolio through our official website.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
44412,Get paid daily for reviewing products online.,SMS,Telegram,Part-time,0,0,0,0,Task-Based Scam,1
12632,No fees are required at any stage of recruitment.,Email,Telegram,Full-time,0,0,0,0,Legitimate,0
19937,"Simple online work, high income guaranteed.",SMS,WhatsApp,Remote,0,0,0,0,Fake Job,1
27773,Your application has been successfully received.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
4603,No fees are required at any stage of recruitment.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
37016,"Only 5 positions left, secure your job now.",SMS,SMS,Remote,0,0,0,0,Task-Based Scam,1
22499,Make money watching videos from home.,SMS,Gmail,Remote,0,0,0,0,Fake Job,1
39255,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,Gmail,Part-time,0,0,0,1,Advance Fee,1
7036,"Earn money by liking posts, daily payout guaranteed.",Email,Telegram,Remote,0,0,1,0,Phishing,1
42224,"Easy job, no skills required.",Email,Telegram,Remote,0,0,0,0,Fake Job,1
5650,Please log in to our official portal to track your application.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
28311,"Immediate hiring! Earn $200 daily, simple online tasks, apply now.",SMS,SMS,Part-time,0,0,0,0,Advance Fee,1
17632,Please submit your portfolio through our official website.,SMS,WhatsApp,Part-time,0,0,0,0,Legitimate,0
46123,Earn $300 daily typing simple data online.,Email,SMS,Casual,0,0,0,0,Fake Job,1
48998,Please submit your portfolio through our official website.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
29863,Our HR team will reach out if shortlisted.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
2881,We received your application. Please attend interview at our Melbourne office.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
18061,Your interview is scheduled for next week at our office.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
42058,"Simple online work, high income guaranteed.",SMS,LinkedIn,Full-time,0,0,0,0,Phishing,1
22444,Please submit your portfolio via our official company website.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
901,Kindly wait for confirmation from our HR team.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
18981,Earn money from home using your phone.,SMS,LinkedIn,Casual,0,0,0,0,Phishing,1
39932,Your application is under review.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
34949,"Quick job offer, pay small fee and start earning immediately.",Email,Gmail,Remote,0,0,1,0,Advance Fee,1
8488,Your application has been successfully received.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
42481,Make money watching videos from home.,Email,Gmail,Casual,0,0,0,0,Phishing,1
30232,Earn passive income by completing easy tasks online.,Email,SMS,Full-time,0,0,0,0,Phishing,1
23464,Limited slots available! Register now and earn up to $1000 weekly.,Email,Telegram,Full-time,0,0,0,0,Fake Job,1
8219,Congratulations! You are selected. Share your bank details now.,SMS,Telegram,Remote,0,0,0,1,Fake Job,1
1627,Interview will be conducted via official company email.,Email,SMS,Part-time,0,0,0,0,Legitimate,0
6772,Please attend the scheduled interview session.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
12021,We received your application. Please attend interview at our Melbourne office.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
14678,"Work anytime, earn daily income.",Email,Gmail,Full-time,0,0,0,0,Fake Job,1
11440,Interview will be conducted via official company email.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
44795,Thank you for applying. We will review your application and contact you.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
48094,You can apply through our verified company careers page.,Email,SMS,Casual,0,0,0,0,Legitimate,0
28967,Secure your job today with a small refundable deposit.,SMS,Telegram,Remote,0,0,0,0,Task-Based Scam,1
40025,"Exclusive opportunity, limited positions, act now.",Email,SMS,Part-time,0,0,0,0,Advance Fee,1
2580,Work from home and earn $1284/week. No experience required.,SMS,Telegram,Part-time,0,0,0,0,Advance Fee,1
40734,Your application has been successfully received.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
47137,Please attend the scheduled interview session.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
34924,Get paid instantly after task completion.,Email,SMS,Remote,0,0,0,0,Advance Fee,1
4340,We only hire through official recruitment channels.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
46107,Share your PayPal details to activate your payment account.,Email,LinkedIn,Casual,0,0,1,0,Fake Job,1
42330,"Work from home and earn fast cash, no experience needed.",SMS,Gmail,Remote,0,0,0,0,Phishing,1
35461,"Easy job, no skills required.",Email,LinkedIn,Remote,0,0,0,0,Advance Fee,1
18771,Limited offer! Earn money instantly. Click here http://jobportal-fast.com,Email,Gmail,Casual,1,0,0,0,Phishing,1
1073,Earn $300 daily typing simple data online.,Email,WhatsApp,Full-time,0,0,0,0,Fake Job,1
21638,"Exclusive opportunity, limited positions, act now.",SMS,WhatsApp,Full-time,0,0,0,0,Advance Fee,1
17065,"Urgent hiring, no interview required, click link to begin.",SMS,WhatsApp,Casual,0,0,0,0,Fake Job,1
37298,We only hire through official recruitment channels.,SMS,WhatsApp,Remote,0,0,0,0,Legitimate,0
29351,Your interview is scheduled for next week at our office.,Email,SMS,Part-time,0,0,0,0,Legitimate,0
32626,We will inform you about next steps soon.,Email,SMS,Remote,0,0,0,0,Legitimate,0
3159,We will inform you about next steps soon.,SMS,WhatsApp,Remote,0,0,0,0,Legitimate,0
38353,Congratulations! You are selected. Share your bank details now.,SMS,SMS,Part-time,0,0,0,1,Task-Based Scam,1
35755,Make money watching videos from home.,Email,SMS,Casual,0,0,0,0,Phishing,1
21292,We will inform you about next steps soon.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
34650,We only hire through official recruitment channels.,SMS,WhatsApp,Remote,0,0,0,0,Legitimate,0
21398,We will notify you once the review process is complete.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
31334,Interview will be conducted via official company email.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
18324,We will notify you once the review process is complete.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
19680,We will notify you once the review process is complete.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
5974,Pay onboarding fee and get instant access to job dashboard.,Email,Telegram,Remote,0,0,1,0,Fake Job,1
3729,All communication will be via official domain emails.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
490,Our recruitment process does not require payments.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
22092,"Simple online work, high income guaranteed.",SMS,LinkedIn,Remote,0,0,0,0,Advance Fee,1
33949,"Exclusive opportunity, limited positions, act now.",SMS,SMS,Remote,0,0,0,0,Phishing,1
1375,Your interview is scheduled for next week at our office.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
37782,Please submit your portfolio through our official website.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
31658,"Quick approval job, no background check required.",SMS,Telegram,Casual,0,0,0,0,Advance Fee,1
17010,Earn passive income by completing easy tasks online.,SMS,SMS,Full-time,0,0,0,0,Task-Based Scam,1
4758,Your resume has been shortlisted. We will contact you soon.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
30341,"Urgent hiring, no interview required, click link to begin.",SMS,SMS,Part-time,0,0,0,0,Task-Based Scam,1
10304,You can apply through our verified company careers page.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
6040,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,SMS,Part-time,0,0,0,1,Advance Fee,1
28756,Your application is under review.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
2841,Get paid instantly after task completion.,SMS,SMS,Casual,0,0,0,0,Fake Job,1
36948,No fees are required at any stage of recruitment.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
36854,Our recruitment process does not require payments.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
47676,"Exclusive opportunity, limited positions, act now.",Email,Gmail,Part-time,0,0,0,0,Phishing,1
2887,Our recruitment process does not require payments.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
8876,All communication will be via official domain emails.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
20923,We are pleased to invite you for a formal interview process.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
23067,Share your PayPal details to activate your payment account.,SMS,WhatsApp,Full-time,0,0,1,0,Task-Based Scam,1
39439,Please attend the scheduled interview session.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
14997,"Quick approval job, no background check required.",Email,Gmail,Part-time,0,0,0,0,Advance Fee,1
22837,Interview scheduled for next week. No payment required.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
41979,Kindly wait for confirmation from our HR team.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
17750,Limited offer! Earn money instantly. Click here http://fastpay-jobs.net,SMS,Gmail,Part-time,1,0,1,0,Phishing,1
47279,We will inform you about next steps soon.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
19023,We only hire through official recruitment channels.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
17575,Our HR team will reach out if shortlisted.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
5602,Kindly wait for confirmation from our HR team.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
32894,Pay $80 fee to unlock premium job access and start earning instantly.,Email,WhatsApp,Part-time,0,0,1,0,Phishing,1
13921,We are pleased to invite you for a formal interview process.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
5730,Pay $1599 onboarding fee to secure your job immediately.,Email,LinkedIn,Full-time,0,0,1,0,Phishing,1
14745,Earn weekly income with flexible hours.,Email,SMS,Part-time,0,0,0,0,Phishing,1
5296,All communication will be via official domain emails.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
13851,Your application has been successfully received.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
45474,Pay $80 fee to unlock premium job access and start earning instantly.,Email,Gmail,Part-time,0,0,1,0,Advance Fee,1
